starttime	seconds	ctime	dtime	ttime	wait
Fri Nov 24 22:30:24 2017	1511584224	39	38	77	38
Fri Nov 24 22:31:16 2017	1511584276	38	38	77	38
Fri Nov 24 22:30:11 2017	1511584211	38	39	77	39
Fri Nov 24 22:30:12 2017	1511584212	39	37	77	37
Fri Nov 24 22:30:37 2017	1511584237	41	36	77	36
Fri Nov 24 22:30:15 2017	1511584215	36	40	77	40
Fri Nov 24 22:30:16 2017	1511584216	39	38	77	38
Fri Nov 24 22:31:10 2017	1511584270	38	39	77	39
Fri Nov 24 22:30:32 2017	1511584232	40	37	77	37
Fri Nov 24 22:30:24 2017	1511584224	41	36	77	36
Fri Nov 24 22:31:23 2017	1511584283	41	36	77	36
Fri Nov 24 22:30:47 2017	1511584247	39	37	77	37
Fri Nov 24 22:31:12 2017	1511584272	39	38	77	38
Fri Nov 24 22:30:41 2017	1511584241	37	39	77	39
Fri Nov 24 22:30:46 2017	1511584246	39	38	77	38
Fri Nov 24 22:30:04 2017	1511584204	38	38	77	38
Fri Nov 24 22:30:20 2017	1511584220	39	38	77	38
Fri Nov 24 22:30:27 2017	1511584227	37	39	77	39
Fri Nov 24 22:30:04 2017	1511584204	40	37	77	37
Fri Nov 24 22:31:15 2017	1511584275	39	38	77	38
Fri Nov 24 22:31:19 2017	1511584279	38	39	77	39
Fri Nov 24 22:30:34 2017	1511584234	39	38	77	38
Fri Nov 24 22:30:28 2017	1511584228	41	36	77	36
Fri Nov 24 22:30:31 2017	1511584231	40	37	77	37
Fri Nov 24 22:30:58 2017	1511584258	39	38	77	38
Fri Nov 24 22:31:13 2017	1511584273	40	37	77	37
Fri Nov 24 22:30:37 2017	1511584237	38	38	77	38
Fri Nov 24 22:30:11 2017	1511584211	36	41	77	41
Fri Nov 24 22:30:23 2017	1511584223	39	38	77	38
Fri Nov 24 22:30:16 2017	1511584216	39	38	77	38
Fri Nov 24 22:30:16 2017	1511584216	37	40	77	40
Fri Nov 24 22:30:58 2017	1511584258	40	37	77	37
Fri Nov 24 22:30:15 2017	1511584215	37	40	77	40
Fri Nov 24 22:30:43 2017	1511584243	38	39	77	39
Fri Nov 24 22:30:03 2017	1511584203	40	37	77	37
Fri Nov 24 22:30:51 2017	1511584251	40	37	77	37
Fri Nov 24 22:30:37 2017	1511584237	37	40	77	40
Fri Nov 24 22:30:50 2017	1511584250	39	38	77	38
Fri Nov 24 22:31:14 2017	1511584274	39	38	77	38
Fri Nov 24 22:31:06 2017	1511584266	38	39	77	39
Fri Nov 24 22:30:08 2017	1511584208	40	37	77	37
Fri Nov 24 22:30:37 2017	1511584237	39	38	77	38
Fri Nov 24 22:30:57 2017	1511584257	40	37	77	37
Fri Nov 24 22:30:21 2017	1511584221	39	38	77	38
Fri Nov 24 22:30:49 2017	1511584249	39	38	77	38
Fri Nov 24 22:30:09 2017	1511584209	40	37	77	37
Fri Nov 24 22:30:10 2017	1511584210	40	37	77	37
Fri Nov 24 22:31:17 2017	1511584277	36	41	77	41
Fri Nov 24 22:31:14 2017	1511584274	40	37	77	37
Fri Nov 24 22:30:05 2017	1511584205	37	40	77	40
Fri Nov 24 22:31:04 2017	1511584264	40	37	77	37
Fri Nov 24 22:31:27 2017	1511584287	38	39	77	39
Fri Nov 24 22:30:53 2017	1511584253	38	39	77	39
Fri Nov 24 22:30:20 2017	1511584220	41	36	77	36
Fri Nov 24 22:30:03 2017	1511584203	39	38	77	38
Fri Nov 24 22:30:04 2017	1511584204	39	38	77	38
Fri Nov 24 22:30:14 2017	1511584214	40	37	77	37
