starttime	seconds	ctime	dtime	ttime	wait
Tue Nov 28 16:49:12 2017	1511905752	35	88	124	88
Tue Nov 28 16:49:11 2017	1511905751	5	118	124	118
Tue Nov 28 16:49:11 2017	1511905751	5	119	124	119
Tue Nov 28 16:49:11 2017	1511905751	7	116	124	116
Tue Nov 28 16:49:10 2017	1511905750	39	85	124	85
Tue Nov 28 16:49:11 2017	1511905751	8	116	124	116
Tue Nov 28 16:49:11 2017	1511905751	4	120	124	120
Tue Nov 28 16:49:11 2017	1511905751	7	117	124	117
Tue Nov 28 16:49:11 2017	1511905751	4	120	125	120
Tue Nov 28 16:49:11 2017	1511905751	4	120	125	120
Tue Nov 28 16:49:11 2017	1511905751	5	120	125	120
Tue Nov 28 16:49:11 2017	1511905751	7	118	125	118
Tue Nov 28 16:49:11 2017	1511905751	6	119	125	119
Tue Nov 28 16:49:11 2017	1511905751	5	120	125	120
Tue Nov 28 16:49:11 2017	1511905751	8	117	125	117
Tue Nov 28 16:49:11 2017	1511905751	4	121	125	121
Tue Nov 28 16:49:11 2017	1511905751	7	118	125	118
Tue Nov 28 16:49:11 2017	1511905751	5	121	126	121
Tue Nov 28 16:49:11 2017	1511905751	6	120	126	120
Tue Nov 28 16:49:11 2017	1511905751	6	120	126	120
Tue Nov 28 16:49:11 2017	1511905751	4	122	126	122
Tue Nov 28 16:49:10 2017	1511905750	42	85	127	85
Tue Nov 28 16:49:11 2017	1511905751	6	121	127	121
Tue Nov 28 16:49:11 2017	1511905751	4	123	127	123
Tue Nov 28 16:49:11 2017	1511905751	6	121	127	121
Tue Nov 28 16:49:11 2017	1511905751	6	121	127	121
Tue Nov 28 16:49:11 2017	1511905751	4	123	127	123
Tue Nov 28 16:49:11 2017	1511905751	8	119	127	119
Tue Nov 28 16:49:11 2017	1511905751	6	121	127	121
Tue Nov 28 16:49:11 2017	1511905751	6	121	127	121
Tue Nov 28 16:49:11 2017	1511905751	4	124	127	124
Tue Nov 28 16:49:11 2017	1511905751	5	123	128	123
Tue Nov 28 16:49:11 2017	1511905751	7	122	128	122
Tue Nov 28 16:49:11 2017	1511905751	4	124	128	124
Tue Nov 28 16:49:11 2017	1511905751	8	121	129	121
Tue Nov 28 16:49:11 2017	1511905751	4	124	129	124
Tue Nov 28 16:49:11 2017	1511905751	5	124	129	124
Tue Nov 28 16:49:10 2017	1511905750	44	85	129	85
Tue Nov 28 16:49:11 2017	1511905751	9	121	130	120
Tue Nov 28 16:49:11 2017	1511905751	11	119	130	119
Tue Nov 28 16:49:11 2017	1511905751	7	123	130	123
Tue Nov 28 16:49:11 2017	1511905751	5	125	131	125
Tue Nov 28 16:49:11 2017	1511905751	5	126	131	126
Tue Nov 28 16:49:11 2017	1511905751	6	124	131	124
Tue Nov 28 16:49:11 2017	1511905751	7	124	131	124
Tue Nov 28 16:49:11 2017	1511905751	6	125	131	125
Tue Nov 28 16:49:11 2017	1511905751	7	124	131	124
Tue Nov 28 16:49:11 2017	1511905751	8	123	131	123
Tue Nov 28 16:49:11 2017	1511905751	8	123	131	123
Tue Nov 28 16:49:11 2017	1511905751	4	127	132	127
Tue Nov 28 16:49:11 2017	1511905751	7	125	132	124
Tue Nov 28 16:49:11 2017	1511905751	7	125	132	125
Tue Nov 28 16:49:11 2017	1511905751	11	120	132	119
Tue Nov 28 16:49:10 2017	1511905750	34	98	132	98
Tue Nov 28 16:49:11 2017	1511905751	7	125	132	124
Tue Nov 28 16:49:11 2017	1511905751	11	121	132	120
Tue Nov 28 16:49:11 2017	1511905751	8	123	132	123
Tue Nov 28 16:49:11 2017	1511905751	9	123	132	123
Tue Nov 28 16:49:11 2017	1511905751	10	122	132	121
Tue Nov 28 16:49:11 2017	1511905751	9	123	132	123
Tue Nov 28 16:49:11 2017	1511905751	8	124	132	124
Tue Nov 28 16:49:11 2017	1511905751	8	124	132	124
Tue Nov 28 16:49:11 2017	1511905751	6	127	133	127
Tue Nov 28 16:49:11 2017	1511905751	7	125	133	125
Tue Nov 28 16:49:11 2017	1511905751	11	121	133	121
Tue Nov 28 16:49:11 2017	1511905751	6	127	133	127
Tue Nov 28 16:49:11 2017	1511905751	7	126	133	125
Tue Nov 28 16:49:11 2017	1511905751	10	123	133	122
Tue Nov 28 16:49:12 2017	1511905752	32	101	133	101
Tue Nov 28 16:49:10 2017	1511905750	37	97	133	97
Tue Nov 28 16:49:11 2017	1511905751	12	121	133	121
Tue Nov 28 16:49:11 2017	1511905751	6	127	133	127
Tue Nov 28 16:49:11 2017	1511905751	10	124	133	124
Tue Nov 28 16:49:11 2017	1511905751	13	121	134	121
Tue Nov 28 16:49:11 2017	1511905751	8	126	134	126
Tue Nov 28 16:49:11 2017	1511905751	6	128	134	128
Tue Nov 28 16:49:11 2017	1511905751	9	125	134	125
Tue Nov 28 16:49:11 2017	1511905751	7	127	134	127
Tue Nov 28 16:49:11 2017	1511905751	8	126	134	126
Tue Nov 28 16:49:11 2017	1511905751	11	123	134	123
Tue Nov 28 16:49:11 2017	1511905751	7	127	134	127
Tue Nov 28 16:49:11 2017	1511905751	8	126	134	126
Tue Nov 28 16:49:11 2017	1511905751	10	124	135	124
Tue Nov 28 16:49:11 2017	1511905751	8	127	135	127
Tue Nov 28 16:49:11 2017	1511905751	11	123	135	123
Tue Nov 28 16:49:11 2017	1511905751	9	125	135	125
Tue Nov 28 16:49:11 2017	1511905751	10	125	135	124
Tue Nov 28 16:49:11 2017	1511905751	5	130	135	130
Tue Nov 28 16:49:11 2017	1511905751	10	125	135	125
Tue Nov 28 16:49:11 2017	1511905751	6	128	135	128
Tue Nov 28 16:49:11 2017	1511905751	9	126	135	126
Tue Nov 28 16:49:11 2017	1511905751	8	128	135	128
Tue Nov 28 16:49:11 2017	1511905751	7	128	135	127
Tue Nov 28 16:49:11 2017	1511905751	6	130	135	130
Tue Nov 28 16:49:11 2017	1511905751	8	128	135	128
Tue Nov 28 16:49:11 2017	1511905751	6	129	135	129
Tue Nov 28 16:49:11 2017	1511905751	10	125	135	125
Tue Nov 28 16:49:11 2017	1511905751	9	126	135	126
Tue Nov 28 16:49:11 2017	1511905751	10	125	135	125
Tue Nov 28 16:49:11 2017	1511905751	6	130	135	130
Tue Nov 28 16:49:11 2017	1511905751	10	125	135	125
Tue Nov 28 16:49:11 2017	1511905751	12	123	135	123
Tue Nov 28 16:49:11 2017	1511905751	10	126	136	126
Tue Nov 28 16:49:11 2017	1511905751	10	126	136	126
Tue Nov 28 16:49:11 2017	1511905751	10	125	136	125
Tue Nov 28 16:49:11 2017	1511905751	10	126	136	126
Tue Nov 28 16:49:11 2017	1511905751	8	128	136	128
Tue Nov 28 16:49:11 2017	1511905751	9	128	136	128
Tue Nov 28 16:49:11 2017	1511905751	8	128	136	128
Tue Nov 28 16:49:11 2017	1511905751	9	127	136	127
Tue Nov 28 16:49:10 2017	1511905750	40	97	136	97
